YTID,debut,fin,label1,label2,label3,label4
4AaPo0840G8,30,40,,speech,stream,
lzuGh40Li3Y,370,380,rain,rain,,
_e_Wk8Cm13I,30,40,rain,rain,,
XmTjofFwEnE,80,90,vehicule,speech,stream,car
9ml7n_-KG3M,20,30,speech,stream,,
XFAbpPRUIcY,0,10,stream,,,
4aQrZtG-LVg,30,40,,speech,stream,
0qjRRgkvibM,30,40,rain,rain,,
1um4CdHlGGI,30,40,,stream,,
0iYHbyZ2TUE,30,40,speech,waterfall,,
fJFKqNuMqTo,140,150,rain,rain,rain,
Klk-RDx8GtY,90,100,stream,,,
MphUWH4591Q,140,150,rain,,,
107_aDOX5iM,30,40,,waterfall,stream,
I-_Vh7WLRNY,30,40,rain,rain,,
GuAdNm3WjOU,30,40,rain,,,
3s9tEcN_d_k,30,40,speech,stream,,
ndEXgUn2DJE,20,30,waterfall,,,
r2GN4IDacgM,420,430,boat,,vehicule,stream
iOg1M7JSgf8,150,160,rain,,,
CFrit4G80Ik,27,37,rain,rain,,
ovvBbvbTUKA,19,29,rain,rain,,
3cPV3pTPlfw,25,35,waterfall,,,
MSOcuE3pHqE,190,200,speech,stream,,
CMcRa3T4y5s,10,20,speech,waterfall,,
16gN85t3D7Q,0,10,,speech,stream,
G02fazGy_-4,10,20,rain,,,
U4C0BqzD6N8,0,10,rain,speech,,
dLatA2MRabg,140,150,rain,rain,,
YPmn1rxyU8g,0,10,rain,rain,,
GjgsFTEeBXQ,6,16,rain,orage,orage,rain
T8Tc8XIbvWo,30,40,waterfall,,,
-PrBlPAGzKg,30,40,stream,,,
4N0uw3fmN10,30,40,waterfall,stream,,
tgGBth42BoE,460,470,,rain,speech,
JLFwqEem5Zo,120,130,rain,rain,orage,orage
0g-BFJt8mpo,11,21,,speech,stream,
n0NZrE2OZLw,60,70,speech,waterfall,,
xsYDI8TcGUE,520,530,stream,,,
ncQzHFrbbMA,30,40,speech,stream,,
6HxMgP6VQFU,40,50,ocean,waterfall,,
FHjbi0yj0t4,20,30,vehicule,speech,stream,car
RoVMF7NwNt4,260,270,ecoulement,stream,,
3O0Oi_uBis0,30,40,stream,,,
ILBA8GuThmk,20,30,stream,,,
_cc4VAjhwuU,9,19,rain,rain,orage,rain
WuTquzZI_as,390,400,waterfall,,,
y9lUOz512C4,220,230,rain,,orage,
2vuSAzkBkwk,21,31,,stream,,
zz4K60YwbTA,350,360,waterfall,,,
1mT9j1g4ppY,30,40,rain,rain,,
vtXF8bNI7vA,340,350,rain,speech,,
Dop_S-B-Db0,20,30,rain,vehicule,car,
hYczz-n_4As,50,60,rain,,,
9TblnpvgZLI,440,450,rain,rain,orage,orage
1n7d3Hux42A,80,90,stream,,,
xG4PHxT_gfs,0,10,stream,,,
-fKtBOkknPI,0,10,rain,,,
3cIjItiRbOs,30,40,speech,waterfall,stream,
D6TYEh8hqRQ,30,40,,,stream,
5uS79z2zrkA,160,170,ecoulement,stream,,
4DHZOvSK8Lo,9,19,stream,,,
1Diou845mCA,0,7,,stream,,
QLJtprq-x6g,0,10,waterfall,,,
QEzoKZ0KMyE,110,120,speech,stream,,
jOFwOxfEx_M,80,90,rain,rain,,
A6oY69_d4vQ,280,290,rain,orage,orage,rain
YM0hdQpSZP4,310,320,speech,stream,,
ibvJhscw6z8,30,40,rain,rain,,
_XpoPM_lDis,170,180,rain,rain,,
_iM8nzuNHgA,10,20,rain,speech,,
nnp7rjxtXv0,150,160,waterfall,stream,,
oQ08jGQFV34,190,200,stream,,,
wbngawHnZQU,20,30,stream,,,
3rE5ImH4qOE,350,360,rain,rain,,
I7P6171B-Pc,8,18,rain,,,
X5e0JdTisqw,180,190,rain,orage,,
-sRnWtFYVno,30,40,stream,,,
59yyookPdU4,7,17,speech,stream,,
-IXF1v6mo-g,30,40,stream,,,
2IGNI1xCMqU,30,40,rain,rain,rain,
1CLvDFVL8J8,50,60,waterfall,,,
37VtG80p5rY,30,40,speech,stream,,
RXBKEzXd8_w,110,120,stream,animal,,
VRzO1cDfjeo,30,40,rain,,orage,orage
0Ax4Xwc78Hs,30,40,rain,rain,,
-N7JE-7-95g,430,440,rain,rain,orage,
Xr-MtDGhQ2E,30,40,rain,,,
vTj-Ncrervs,30,40,stream,,,
fypXv20EV7M,10,20,stream,,,
C2maWp2dBOI,30,40,rain,rain,,
3RR9t4x9ISg,0,7,speech,waterfall,,
jLZ3MUn6kcE,29,39,speech,waterfall,,
2eaWmJawIA0,30,40,speech,waterfall,,
tmZEC2zJHRI,30,40,rain,speech,,
42UOfyCnr14,30,40,waterfall,,,
3mMWyWW2xUo,10,20,,rain,speech,
AAJg7eAaEL0,30,40,waterfall,stream,,
cP8Jlsh5jk8,20,30,ecoulement,stream,,
iMLYj6wETS8,30,40,rain,rain,,
1eJ-8a0AzGQ,30,40,stream,,,
J2UYY8l-i2M,200,210,waterfall,stream,,
cmIAVPAv7m4,30,40,rain,rain,,
-a_5CYl0H8A,25,35,,stream,,
1T6psOCTxX0,30,40,speech,stream,,
5iGXjyUeab4,530,540,rain,orage,orage,rain
LrkyOvJlFhs,55,65,waterfall,,,
KbYsL9-toEo,310,320,stream,,,
3dxI1A0fWC4,30,40,rain,rain,,
nwWJ0v4o_aQ,300,310,stream,,,
3TqkaDJKKao,120,130,rain,,,
Fg_SmzJax-g,100,110,waterfall,,,
uWNemWp1BsM,100,110,rain,speech,,
w9M19iajFto,140,150,rain,rain,rain,
VIjfN4D_fWI,70,80,rain,rain,rain,
4mYFGAxUGa8,30,40,rain,,,
JfdD5VJHOGA,40,50,rain,vehicule,car,
ZlVWNvuHEMY,30,40,rain,rain,rain,
X7MncED2qnE,190,200,rain,orage,orage,rain
UfdAEIm3CgY,30,40,rain,orage,orage,
9XId42ZuuC4,30,40,rain,rain,,
Gkf0sidKNpI,30,40,rain,rain,rain,
c_XpFmUyS0U,460,470,ecoulement,stream,,
vlLkhl69cC8,10,20,rain,,,
SJkHuMDurx4,280,290,rain,,,
0XCcQjayRWU,30,40,waterfall,,,
0AcJnQgW2aU,2,12,,waterfall,,
zK4SYmXWWHc,10,20,rain,orage,orage,rain
XBT2h_R6Z-A,60,70,stream,,,
69KBIFYiu7A,70,80,waterfall,,,
kggvRB2OjwY,0,10,waterfall,stream,,
aVqieb3kfuo,6,16,waterfall,stream,,
2knItEwh6r0,7,17,stream,,,
HzRni-2UrIw,30,40,rain,rain,,
5fehW3z4sqw,0,10,,rain,,
XLqc2O6ZrAA,28,38,rain,rain,orage,orage
Mo6wQDEFsTo,50,60,ecoulement,ecoulement,stream,
jKqoz6axCso,170,180,speech,stream,,
1a1lsqL5gC0,400,410,,waterfall,,
uCuo8zAkTvE,90,100,rain,rain,,
MW6sm0CRero,220,230,rain,rain,,
6Li-arE80iI,30,40,ecoulement,stream,,
ggcY2rNCGQM,30,40,rain,,,
4CgUZwdDP9U,570,580,stream,,,
o9dEwNrJKYA,30,40,rain,,rain,
Qj43IdsLgFo,30,40,speech,stream,,
4TRhelmdPMg,30,40,speech,stream,,
C8ze0643cs0,30,40,rain,,,
IdEM37OC-8s,30,40,rain,rain,,
Ordte8jhi4M,0,10,stream,,,
zkBhgPQ4GeM,40,50,rain,,,
9lf24zb1f14,40,50,speech,stream,,
XOV3gUnWzMY,50,60,,rain,vehicule,
Z1TpyROPvIo,60,70,speech,stream,,
4KxqVpMZ5cE,30,40,rain,,,
wQS_EyBmC8U,80,90,,,stream,
gcwNlzy3gPM,210,220,speech,waterfall,,
RNy18nB-lT4,40,50,rain,stream,,
SXYjyHhZEoU,80,90,waterfall,,,
1wYUJ_eKWMw,30,40,speech,stream,,
kfDVnBRmIgo,40,50,stream,,,
2voGhKyVjio,1,11,speech,waterfall,,
0qV8A8K4kmA,70,80,rain,orage,orage,rain
3UNj_MeARXE,2,12,,speech,stream,
Cmo1JpILoVA,30,40,rain,,,
4VMy_t0usWk,6,16,rain,orage,orage,
71q1MeQIFaQ,120,130,stream,,,
-D08dgMCPXY,20,30,stream,,,
-Q3AUsqjZJ8,13,23,stream,,,
J2Wx118VUHQ,30,40,,rain,vehicule,speech
t6uZmI4p6cs,10,20,waterfall,,,
Bhwfz3gfTe0,30,40,rain,,,
_TxaHz8GA6c,70,80,rain,speech,,
6vVePfweaes,30,40,rain,rain,,
wOsFjpy8cio,0,10,ecoulement,stream,,
6qoYVvZvjqY,30,40,rain,orage,orage,
aVZJIfAt20s,30,40,rain,rain,rain,
J4APohKS6WA,30,40,rain,rain,,
JC0t7Y-7Dus,16,26,ecoulement,speech,,stream
Ptae4IdQbpw,10,20,stream,,,
-VBqkqeRTSU,2,12,stream,,,
39s9XbvBXA8,12,22,speech,stream,,
Cv6UzaSxgC4,30,40,speech,waterfall,,
5pAopDkWtYQ,30,40,rain,orage,,
N7nB6azh4WI,230,240,rain,rain,,
RSomrYn7AhI,30,40,rain,rain,,
brqcQCGknxY,90,100,stream,,,
2BVBy9EXmtM,30,40,,speech,,stream
cG8SfX25CSQ,90,100,rain,rain,orage,orage
qjZqMI1kCSc,30,40,rain,rain,,
qdIi6hXAtEc,40,50,waterfall,,,
mhL91v61tYs,30,40,rain,rain,rain,
IvIW2ejOh9g,30,40,stream,,,
MopUWeYQyMo,0,10,,rain,vehicule,speech
2RjqBRzmxaM,30,40,rain,rain,rain,
--Gy6Dsgf1A,30,40,speech,stream,,
Gz2Nn-ZW6Mw,260,270,waterfall,,,
eWDipfyu3tw,60,70,rain,rain,rain,
1FHgs37-EhQ,27,37,waterfall,stream,,
MkGiX8MEcTI,0,10,rain,speech,rain,
x107b2sOtYQ,360,370,waterfall,,,
9VAJ7ncambU,30,40,rain,,,
3LfKyjtz0cA,70,80,vehicule,waterfall,,
tpHc4H_ebJM,10,20,rain,,,
4L9fHfN3PSY,30,40,rain,rain,rain,
7qRqnNlVoj8,30,40,,speech,stream,
3o1lZnb7sEo,29,39,,speech,stream,
1-maVFTLrwQ,30,40,stream,,,
vZDz4yQ7JgI,0,10,stream,,,
ANc4KSRGhkA,30,40,vehicule,stream,,
FhYUe341eU0,110,120,speech,stream,,
glHZma0OF7M,150,160,,rain,speech,
1cYOuZlZu7s,30,40,,speech,stream,
6U5I6nAGaCc,30,40,rain,rain,,
I9vG1mJRSq0,380,390,stream,,,
WLYhoIQKSl8,30,40,rain,rain,,
q-je8DTFwjk,160,170,waterfall,,,
-LBRP__YS4U,30,40,,speech,stream,
aaZ7i-FWMz8,530,540,rain,orage,,
VqRQHDWQw8E,0,10,rain,vehicule,speech,car
nLKEMLhwhks,30,40,rain,rain,,
v9InrksulR0,160,170,speech,stream,,
wais5UGBWTM,0,10,stream,,,
aQBlWXaBXC0,140,150,speech,waterfall,,
gW0DN0S6-bM,80,90,rain,orage,orage,rain
2GGQApvXsDU,30,40,rain,,,
aDPb0fgh_cM,300,310,rain,orage,orage,
sJf6QDolajs,0,10,rain,,,
2R8BSHUBDPY,0,10,rain,orage,orage,rain
051bkYPNlnI,440,450,vehicule,speech,stream,
2m8DGUMvIik,30,40,speech,waterfall,stream,
bpw7zgonnQI,100,110,stream,,,
-37xjT4JRUA,30,40,stream,,,
2wYcUt4bMkk,160,170,speech,waterfall,,
4Mzq57dMhj8,30,40,speech,stream,,
3URP1Bqhwpk,30,40,speech,stream,,
pVWEJpJu21I,210,220,rain,speech,,
2f9X4aDIIRc,30,40,,speech,stream,
tQ26i67drbA,160,170,stream,,,
qJ0v7LcBIa4,300,310,stream,,,
uK4naF3yDQk,70,80,waterfall,stream,,
-DsLaGntv9s,18,28,speech,stream,,
lIVVZYa23AQ,360,370,rain,rain,rain,
OmErMs2ZtNM,140,150,,speech,,stream
T28pwBP8oBM,150,160,,rain,vehicule,speech
uK4naF3yDQk,70,80,waterfall,stream,,
zfYeUxgI-eQ,260,270,speech,stream,,
RUuQWfxcm3s,10,20,rain,,,
UbJAbZ9RLLY,440,450,stream,,,
CHAn5rwjZ2Y,30,40,rain,rain,orage,orage
ncz7EOgwGkA,10,20,stream,animal,,
56ImOBu88Wk,17,27,speech,stream,,
3NVu-vkRcFk,130,140,waterfall,,,
dAFFigEWU_w,30,40,ecoulement,stream,,
jVTrgjU9_II,40,50,rain,,,
F-7TL_GH4nU,29,39,rain,rain,,
ojgPUVaRnJg,10,20,rain,,,
_-F2oPceavg,30,40,rain,rain,,
ZBSB1F2zbIg,160,170,waterfall,,,
GGMBU9pilCM,380,390,waterfall,,,
DWVsVGQ6IY8,20,30,rain,orage,orage,
1YaKUu5EVl8,60,70,rain,orage,orage,rain
BwvL13IidBw,10,20,stream,,,
8z_lSbGuLQw,60,70,,stream,,
5-pDRg-Jws0,30,40,stream,,,
ls2YTHePd6c,30,40,rain,,,
MxQbHsjp1fY,210,220,stream,,,
sUVhCj2HUSs,10,20,rain,rain,,
86p5nGq8As4,70,80,speech,stream,,
4CBKB7l-5Jc,30,40,rain,,,
w0xsN8_X18Y,30,40,rain,rain,,
Fr_a7aQFrp4,330,340,rain,,,
EItwO1MliK0,100,110,stream,,,
3YTg2sHUvwE,90,100,rain,vehicule,,
JSVK8ZIv9QQ,30,40,rain,,,
S-QQPx6kicE,40,50,waterfall,,,
wktB0FjAonU,500,510,rain,rain,rain,
YLlRio5SBX8,60,70,stream,,,
FVfqFSZgjVI,30,40,speech,waterfall,,
MknpZRmWc-U,30,40,rain,,,
WlQyqZ-myu8,0,10,rain,orage,orage,
U5rz5Ty0s14,220,230,rain,speech,,
JrrBMNO63ks,0,10,rain,rain,,
AsFXq9WgF1E,20,30,speech,stream,,
2PnriGeGnb4,30,40,speech,stream,,
3W5GGmg7q1M,30,40,stream,,,
mdPkp1VBjJQ,30,40,waterfall,,,
3ZOLj69cn80,30,40,waterfall,,,
DxQvTdrFr18,30,40,,rain,speech,
WBEw2QYJifw,180,190,stream,,,
aoP-1xYS5Eg,470,480,rain,speech,,
J59ONjCOtU0,80,90,boat,,vehicule,stream
AAUhMuG4ag4,200,210,stream,,,
ITnp7kkGUJU,30,40,ecoulement,ecoulement,stream,
WsHETmry3-g,30,40,rain,,,
I5mpW9oHX38,10,20,rain,,,
3gkBk4HHE0U,30,40,speech,waterfall,,
-PluIJWC5ao,25,35,speech,stream,,
2DR9CwzuxX4,22,32,,speech,stream,
vSCXnXergZA,0,10,stream,,,
1flS37Vooq0,30,40,speech,waterfall,stream,
dr07VyPVBXE,30,40,,speech,stream,
Aswj8xBXkco,30,40,wave,rain,,
bu9k0MVtVUE,50,60,stream,,,
-I_ANS9d1RE,30,40,stream,,,
rIA9_lC32Y0,0,10,rain,rain,orage,orage
wMaEcw64k_g,80,90,,rain,vehicule,speech
tCJR4VZeaGw,30,40,rain,rain,,
zLZFWdYYQd8,40,50,rain,,,
1x1GnYttNcU,50,60,rain,vehicule,speech,car
6B9uY76NUOs,0,10,rain,,,
29btU-OWhvM,30,40,stream,,,
qDjYmWYdUak,50,60,speech,stream,,
fNCVzIHyVwI,50,60,stream,,,
ANFNe86CEks,30,40,,waterfall,,
hKmnpV84vNE,30,40,rain,rain,rain,
cSP9c8YlgSc,150,160,stream,,,
WHnZPxgdtDs,150,160,stream,,,
xLzisa_5wgQ,70,80,rain,,,
H1A-ikXNaeA,30,40,rain,rain,rain,
zPxnr9-5h4c,0,10,rain,orage,orage,
cls2nWVYdCM,190,200,rain,vehicule,car,
R_TbskcfXO8,30,40,rain,orage,orage,rain
32bpTKH1TBk,29,39,,waterfall,,
Tkj4oPfzZZc,10,20,stream,,,
SZIfcz8_kY4,30,40,speech,waterfall,,
Xvv24JqX23Y,0,10,rain,orage,orage,rain
4C-Abooz-OA,30,40,stream,,,
vrP323C9YA8,10,20,stream,,,
8SvHavxIkMo,0,10,,speech,,stream
Bc9uQcI2sv8,5,15,speech,waterfall,,
qzO0POBh6yg,30,40,rain,,,
RM6AGqP6ojQ,40,50,stream,,,
_6in4EPQyCY,28,38,waterfall,,,
upy3tx2XtOo,70,80,rain,rain,orage,
22-SEoUFc1w,30,40,rain,rain,rain,
HH4sva2cTAU,30,40,rain,rain,,
Yp639DmB6Sc,40,50,speech,stream,,
XNTBy3ixUkw,30,40,rain,rain,,
FKfTVGHGEys,370,380,stream,,,
A0662GwK3TI,6,16,stream,,,
M2OCFIFJaLw,70,80,waterfall,,,
1qBz75Zk_vY,30,40,ecoulement,stream,,
tBjd1XrMlAA,120,130,stream,,,
j0B-ZrkaLA0,360,370,waterfall,,,
47gtX3vgTjw,30,40,,speech,stream,
mp8-O-SDxmQ,150,160,rain,orage,orage,
33ngUYmiGm0,30,40,rain,rain,,
2IYfxmCUKEs,30,40,rain,rain,,
h0KiFv6aNB8,140,150,speech,stream,,
3OtTLFJ8wRI,30,40,stream,,,
lW0bAuZpEPg,30,40,stream,,,
QNzShHMYu_A,260,270,rain,orage,orage,
C-qfG-cGh-c,80,90,rain,rain,orage,orage
PZBUdlKwX04,21,31,speech,waterfall,stream,
jQ-_37HxToE,10,20,rain,speech,,
KpMYxkYQyXA,50,60,rain,rain,,
-YLCpV0g_Og,30,40,speech,waterfall,,
AWZQiVd-HAs,110,120,,waterfall,,
YXEmZQGfGek,0,10,rain,orage,orage,
4hUysAJFmf8,40,50,stream,,,
LXj71MUoL7c,20,30,waterfall,,,
MaHYn7BD2s0,0,10,rain,orage,orage,
a6c4uRJ0EZ8,0,10,waterfall,,,
AA2vTtvY8GY,40,50,rain,rain,,
yK9XfvDZpyw,20,30,rain,rain,,
31_5YQz0ReA,30,40,,speech,stream,
OqljMdnL4TI,0,10,waterfall,stream,,
1iyh6VdnGxY,17,27,speech,waterfall,,
w8puug1pEUA,170,180,stream,,,
HWcbb6YGzyk,50,60,stream,,,
1Jx8CJ3LpDw,30,40,speech,waterfall,,
-EJqtclRfUM,390,400,speech,waterfall,,
aqrfnQ92MQk,30,40,stream,animal,,
FHIYW8rbGk4,30,40,rain,rain,,
hyzmaDHrklM,0,10,stream,,,
GgYIobXIlkk,30,40,rain,rain,,
2sFY253VBOY,30,40,speech,stream,,
Hs-o7CNG6pI,10,20,rain,rain,rain,
gQFlk-bWdtc,30,40,,rain,orage,orage
lD3L2dub2AI,70,80,stream,,,
T8g3B5DhpgU,50,60,rain,ecoulement,speech,
EVt-e05F2qA,470,480,speech,stream,,
ZxNWM84c4j0,30,40,rain,,,
b8BPSipb6P4,50,60,rain,rain,,
KlzXymIQBHo,500,510,wave,waterfall,,
vpEKxWmkdtk,30,40,speech,stream,,
l7RQQmRfcaU,30,40,rain,rain,,
pZtBMfRWUCc,10,20,rain,rain,rain,
8mfkKXu4YQo,510,520,stream,,,
-KiIdmEK1Pk,30,40,speech,stream,,
raCV7nZzNIo,0,10,rain,,,
qNtaVqNWXsY,180,190,speech,stream,,
R40DkjVSHl0,120,130,rain,orage,orage,
3fZdqe7qUQg,30,40,,speech,stream,
ZxvLK1OO91o,300,310,waterfall,stream,,
LqifrzLPEyI,30,40,speech,stream,,
DAYV2Rx4cYA,60,70,rain,rain,rain,
-fPDqwJOUjQ,30,40,speech,waterfall,stream,
nQNgW4KX1hQ,10,20,stream,,,
H_Sjk3Y5U3o,26,36,waterfall,,,
tIaVW7HzoXY,10,20,speech,waterfall,stream,
aDnOmMp_fvc,230,240,rain,orage,,
fDLaJa0EWtU,0,6,rain,orage,orage,
6ICQxNnJ-iE,0,10,stream,,,
1E93WC7Pko0,10,20,waterfall,stream,,
JHVBljnXHS8,410,420,rain,rain,rain,
AeDE1ib32Ng,20,30,rain,orage,orage,
3VxkmYtj64o,30,40,rain,rain,,
yHXdd68ARSU,60,70,rain,orage,orage,
YbKlowcsq58,90,100,rain,rain,rain,
Er7EWTthKj0,30,40,rain,rain,,
Dhz4lLyv-Ys,30,40,rain,orage,,
2W4naKR28qM,24,34,speech,waterfall,,
blfFFDEJbLE,30,40,rain,,,
0fBL9xneYXk,30,40,,speech,stream,
Yi52cStoHrs,10,20,stream,,,
bNiSbev4Eyk,0,10,rain,orage,orage,
xXjGWWfZB9c,30,40,rain,,,
4kLtbrBU19c,170,180,rain,,,
Ift6XjEAhTs,8,18,rain,rain,,
-YsLUEbv8Bk,30,40,rain,,,
OQgOcq2rRH0,30,40,waterfall,,,
d0G8HuwxQKA,30,40,stream,,,
upqK6OEuco4,140,150,stream,,,
7aP0hEUTAtk,23,33,waterfall,,,
-n3tv_VWXwY,30,40,rain,orage,,
dF68ZDXe7g4,30,40,speech,waterfall,,
sYptrS06V88,40,50,speech,stream,,
haq3VWCXAKI,50,60,rain,,,
-GKQ4UJFBe8,30,40,speech,waterfall,,
55W9no6NOTo,30,40,rain,rain,,
5MJpu9i-0QY,4,14,,stream,,
3nD8OlUCR4Q,30,40,,stream,,
71dPoVJHY68,30,40,animal,stream,,
66tXsXhTlPs,0,10,waterfall,stream,,
we1BT4NJQ0E,10,20,,waterfall,,
soqgsaEE6JI,30,40,,waterfall,,
Ow_3o7FKz74,30,40,rain,rain,,
6gRQeX_TPqY,20,30,stream,,,
I5zuDu7m8Go,30,40,rain,,,
787efDWRVyE,40,50,rain,orage,orage,
XimywCooJh8,0,10,rain,orage,orage,
0GzqIscyDuM,30,40,waterfall,,,
8GONI3qcRYo,0,10,stream,,,
5GrPPgDk0F0,30,40,rain,,,
BepgalC4SLk,30,40,speech,stream,,
OvVhxSho45E,30,40,rain,rain,rain,
jCblviYILZE,30,40,waterfall,,,
4VZQdyj5V3o,30,40,speech,stream,,
-megk3LUqo4,10,20,stream,,,
GEN87RbKFQs,30,40,rain,rain,,
oEK-8GHhezU,100,110,rain,,,
mgs7IohbBmA,150,160,rain,rain,orage,orage
-_zabUkraYc,160,170,,rain,,
432c3XnbUzM,90,100,,waterfall,,
WPYFzqK5yTU,30,40,rain,rain,,
Qb698TnJWWE,30,40,rain,rain,,
RqGu5QoBors,20,30,rain,speech,rain,
3m1KzVeMb9g,25,35,speech,stream,,
dEkh-FbjAak,160,170,waterfall,stream,,
ihaySbLbkGk,30,40,rain,rain,,
4C6aAyKHUvI,30,40,speech,stream,,
64y0yHp1d6E,150,160,rain,vehicule,car,
WOfOcQGxq5s,50,60,stream,,,
Rnl06mksbuY,250,260,rain,orage,orage,rain
uOOor19cne0,0,10,stream,,,
2OVc5wMmQeE,30,40,waterfall,stream,,
ZQ2sdI4yeHU,30,40,rain,,,
8gKx2AWu7Nk,520,530,rain,orage,rain,
-iOQOvdGfS8,30,40,speech,stream,,
3nKI7mkxwpA,30,40,rain,rain,,
lGBxfPLSlYs,440,450,speech,stream,,
449hsAdksG0,190,200,rain,rain,,
4SjDMwc9Jic,30,40,speech,waterfall,stream,
Qbtxrqwo6k0,70,80,rain,rain,,
oKDNV3-tofA,310,320,stream,,,
6ZwYgzcN6Is,60,70,speech,stream,,
-2QyHTr4cJM,16,26,waterfall,,,
B-98YBKN5X8,130,140,speech,waterfall,,
1-jCiDwmAHA,100,110,waterfall,,,
DtBifD0yU5g,10,20,waterfall,,,
-hhQWikJl5g,27,37,,stream,,
yCICt8WjWIE,40,50,speech,waterfall,,
Ck2y57N2AHA,30,40,waterfall,,,
fKwl4gOlPE4,140,150,rain,rain,orage,orage
HEpgktnN7gI,30,40,rain,orage,orage,
rptuQvh02F8,90,100,waterfall,stream,,
0D3bvyBLsAI,19,29,speech,waterfall,,
FPwDUJOqXic,40,50,waterfall,,,
c5sQyYvM9dI,140,150,stream,,,
BpUJ6djctbQ,0,10,rain,speech,,
4uieFWCWRQc,30,40,,stream,,
3cHxpoQk-qw,26,36,speech,stream,,
1gDcPnV9CDM,140,150,rain,orage,orage,rain
5Ehgo2dKD3c,300,310,rain,,,
r6lBdD-8XuE,190,200,speech,waterfall,,
BRTX0UH7FkU,30,40,rain,rain,,
3AxwqLfAuT8,400,410,,vehicule,speech,stream
QYPdQqaQpBQ,30,40,rain,,,
aKow8vjqBvI,0,10,stream,,,
8zZJznIiUA8,30,40,rain,rain,rain,
0zyvZIKDygA,30,40,stream,,,
1aPt8c_BCFU,30,40,waterfall,,,
PBJDjCCu4sU,350,360,,rain,vehicule,speech
25BKXaN9y8c,29,39,stream,,,
gFQsZ20NCBo,70,80,,vehicule,stream,car
GDsTJw3JgN8,520,530,speech,waterfall,stream,
3gEkBQ3FJI8,30,40,speech,stream,,
zH8DLXK3DmA,10,20,waterfall,stream,,
RV5JdspVysw,20,30,ocean,stream,,
s6Yex3ufxl8,30,40,rain,rain,rain,
ZNccBEjmsGE,430,440,rain,rain,,
F8cfgyMd8b0,30,40,rain,,,
xVpTJcaiu-Y,20,30,rain,rain,,
Zwr1TNqjETI,210,220,rain,,,
KtMUHeCBLAc,110,120,stream,,,
539oiCKaxvM,90,100,speech,stream,,
yNtRmrn0io8,210,220,rain,rain,orage,orage
35YSrJuyBzU,23,33,,speech,stream,
n8HCXaRLsKk,10,20,rain,orage,orage,rain
1wgOGmAj4Cw,30,40,speech,stream,,
1o8I6M7L2P8,70,80,stream,,,
I1hj7NLyLPo,210,220,stream,,,
3CjgKjH5c8Y,0,10,waterfall,,,
SE6ZP2QjKJY,130,140,rain,speech,,
dXGmt6thHrM,230,240,rain,,,
W7r_LekO5LI,330,340,stream,,,
utbrzdFPghM,0,10,waterfall,,,
Fm2t_dELNEE,30,40,rain,rain,,
_e8NJ1l58lg,30,40,rain,rain,,
8v0emv0hNh0,90,100,rain,orage,,
lNouCkajt4o,0,10,rain,orage,,
iHHSFTsUedM,20,30,stream,,,
DWL-afQMIXY,30,40,rain,rain,rain,
riX_8nmt5QE,0,10,waterfall,,,
nKDsKgc5LuA,160,170,,waterfall,,
dswmyIVEXQQ,70,80,rain,,,
XSf5NOVOuqg,200,210,,waterfall,,
pBHe0y0IV68,27,37,rain,rain,,
3gXXfK4ZZo8,13,23,speech,stream,,
aJdkWenciyM,0,10,stream,,,
jFpeh4tWZBk,70,80,ecoulement,stream,,
2wflE8VUjJk,230,240,rain,,,
C8Y15Ltp1jE,0,10,rain,rain,rain,
529WoL-CfG0,30,40,,speech,stream,
1gKWaoUnLDM,30,40,,waterfall,,
yR5peKHe9qs,50,60,speech,waterfall,stream,
DOFRAZOtk4E,0,10,rain,,,
3W-yDy5RZds,170,180,waterfall,,,
YZlri9wQbOY,170,180,speech,stream,,
ewKxhjllqQQ,210,220,rain,rain,,
fG4EbkCAkPg,30,40,rain,rain,,
ATuj9viL9UE,30,40,,waterfall,,
9nLemcikqEI,200,210,stream,,,
BrPei01hgPA,40,50,,rain,vehicule,speech
1htJzs9kk1A,30,40,stream,,,
-Gt0R7eRjzU,30,40,speech,waterfall,,
3mu-kspCVRs,25,35,speech,waterfall,,
1x6oEoS24RQ,30,40,stream,,,
iX0X_zRjfeM,30,40,rain,,,
AMGU8HnCR68,30,40,stream,,,
lKPSHInZv98,270,280,rain,orage,orage,
9_SRk-D3Pp8,70,80,speech,stream,animal,
E3cnP0JWb94,30,40,rain,rain,,
jhice4jDdno,30,40,stream,,,
labMHV9reb8,30,40,stream,,,
dItrC_-kXBo,230,240,,speech,,stream
f4IjG32rNiQ,43,53,waterfall,,,
-nU58LRK4mM,30,40,rain,orage,,
cPql-rqSphM,30,40,rain,rain,,
j7ETMY672Ss,60,70,rain,speech,,
QTESQTLM-qg,290,300,rain,orage,orage,rain
8nm6-lhxeu0,400,410,rain,rain,,
XzQpo_NjMvc,30,40,rain,,,
jwlHPZqkStg,30,40,rain,orage,orage,rain
1FxW00i4cIk,30,40,rain,orage,orage,
TkhBVoo0Ttc,30,40,rain,,,
2nJ_R34pk-4,30,40,rain,rain,,
-jfgImes0Wc,0,10,rain,rain,,
OASocNHtjpY,390,400,waterfall,stream,,
X0ONwRaWi8A,220,230,waterfall,stream,,
5joY7-fda8I,80,90,rain,orage,orage,
6kKx30cYf4k,50,60,rain,,,
BhiTb-5i97g,270,280,ecoulement,waterfall,,
4nOKVki-k4U,30,40,,stream,,
